0,0,0,0,0,0,0,0,0.553496656631876,0,0,0,0.561680621412696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457352699544312,0,0,0,0.0143880518543946,0,0,0.0718426053823835,0.610951210159864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06701670110397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0.518831584641092,0,0,0.0628420809046522,0.498786593706341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431299953113938,0,0,0,0.58399594538962,0,0,0,0.0651643607485275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569425952582837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0.504639109462601,0,0,0,0.550505350204885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423998108481925,0,0,0,0.567892730324081,0,0,0.0632536208614798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534996465147782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.514538611955428,0,0,0,0.565921647296656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437017560238074,0,0,0,0.57899065548472,0,0,0,0.0644520435292912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569425952582837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0.544375172191172,0,0,0,0.610159394749782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46836836306106,0,0,0,0.612965405554075,0.00230528248145889,0,0,0,0.0708955158443607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06701670110397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0.205431909381478,0,0,0,0.576703537099753,0,0,0,0.566929812078466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401090093741668,0,0,0,0.576703537099754,0,0,0,0.286558754739941,0.0847128729783349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093472875164119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.195465728925875,0,0,0,0.551768664482821,0,0,0,0.541202103463931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380364896832861,0,0,0,0.551768664482821,0,0,0,0.356302935556946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852273635746774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0.193240379602994,0,0,0,0.544230698618809,0,0,0,0.529393370166825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371643430754004,0,0,0,0.544230698618809,0,0,0,0.350990319015815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822935649808536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0.19657095649699,0,0,0,0.554887477710613,0,0,0.080648279655342,0.456329783009682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37523249794839,0,0,0,0.554887477710614,0,0,0,0.358316521213623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852273635746774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0.20823522902103,0,0,0,0.583095542535255,0,0,0,0.513281750599543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391109402510216,0,0,0,0.583095542535255,0,0,0.0963246409235805,0.278535672590645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093472875164119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0.457991584386623,0,0,0,0.558679693340611,0,0,0,0.486277797972746,0,0,0,0,0,0,0,0,0,0,0,0,0.339858233373302,0,0,0,0.55867969334061,0,0,0,0.00967261304341527,0,0,0.100688108953987,0.549007080297195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121875179145158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.444472451188889,0,0,0,0.538678544043356,0,0,0.098038504251948,0.421125785069469,0,0,0,0,0,0,0,0,0,0,0,0.330752103612484,0,0,0,0.538678544043356,0,0,0,0.538678544043356,0,0,0,0.0942060928544664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114314878699298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.434074508299175,0,0,0,0.530944139808859,0,0,0,0.522177313877775,0,0,0,0,0,0,0,0,0,0,0,0,0.328438050858408,0,0,0,0.530944139808859,0,0,0,0.530944139808859,0,0,0.0968696315096835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11225865083007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442441445276359,0,0,0,0.536491383001004,0,0,0,0.523382456276299,0,0,0,0,0,0,0,0,0,0,0,0.33528258082701,0,0,0,0.536491383001004,0,0,0,0.536491383001004,0,0,0,0.0940499377246449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114314878699298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454233914268037,0,0,0,0.554395806976682,0,0,0,0.54927600776379,0,0,0,0,0,0,0,0,0,0,0.3489522223465,0,0,0,0.554395806976682,0,0,0,0.551460297866152,0.00293550911053075,0,0,0,0.100161892708645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121875179145158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156342073544072,0,0,0,0.540493245672323,0,0,0,0.540493245672323,0,0,0,0.532976515155265,0,0,0,0,0,0,0.305167416571085,0,0,0,0.540493245672323,0,0,0,0.540493245672323,0,0,0,0.270357340439064,0.113793831689188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150761490885982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153258801250873,0,0,0,0.527015219818473,0,0,0,0.527015219818474,0,0,0,0.51579480327383,0,0,0,0,0,0,0,0.295297185957102,0,0,0,0.527015219818474,0,0,0,0.527015219818474,0,0,0,0.373756418567601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144339430005985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.151345190292802,0,0,0,0.522939051914372,0,0,0,0.522939051914372,0,0,0,0.510699685867873,0,0,0,0,0,0,0,0,0.290451014539105,0,0,0,0.522939051914373,0,0,0,0.522939051914372,0,0,0.37159386162157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142277525278561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.153948008499819,0,0,0,0.528605069394763,0,0,0,0.528605069394763,0,0,0.114592890503289,0.397333006369017,0,0,0,0,0,0,0,0.29121684447718,0,0,0,0.528605069394763,0,0,0,0.528605069394763,0,0,0,0.374657060894944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144339430005985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0.157922315261705,0,0,0,0.543717649798832,0,0,0,0.543717649798832,0,0,0,0.461530144156638,0,0,0,0,0,0,0,0,0.297074445909193,0,0,0,0.543717649798832,0,0,0,0.543717649798832,0,0,0.123883872761809,0.261911461775318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150761490885982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40313795930872,0,0,0,0.533701136934354,0,0,0,0.533701136934355,0,0,0,0.446971525682967,0,0,0,0,0.258009112318213,0,0,0,0.533701136934354,0,0,0,0.533701136934354,0,0,0,0.00754675071908473,0,0,0.130563177625635,0.52615438621527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18059589530158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392855111360544,0,0,0,0.521974355987726,0,0,0,0.521974355987725,0,0,0.145297724992353,0.367168091207215,0,0,0,0.254227326945205,0,0,0,0.521974355987726,0,0,0,0.521974355987725,0,0,0,0.521974355987726,0,0,0,0.129119244627181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175100670976837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388208731073196,0,0,0,0.517576552493321,0,0,0,0.517576552493321,0,0,0,0.512813697661139,0,0,0,0,0.254078054820889,0,0,0,0.517576552493321,0,0,0,0.517576552493321,0,0,0,0.517576552493321,0,0,0.129367821420125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173319872586053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391579016358798,0,0,0,0.520736462818892,0,0,0,0.520736462818892,0,0,0,0.51621769753898,0,0,0,0.257902804618791,0,0,0,0.520736462818892,0,0,0,0.520736462818893,0,0,0,0.520736462818892,0,0,0,0.129157446460094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175100670976837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401026467243532,0,0,0,0.531315131107089,0,0,0,0.531315131107088,0,0,0,0.526018971289203,0,0,0.26544164356209,0,0,0,0.531315131107088,0,0,0,0.531315131107088,0,0,0,0.528285805609608,0.00302932549747981,0,0,0,0.130288663863556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18059589530158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423998108481925,0,0,0,0.567892730324081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534996465147782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0.514538611955428,0,0,0,0.565921647296656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437017560238074,0,0,0,0.57899065548472,0,0,0,0.0644520435292912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569425952582837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0.544375172191172,0,0,0,0.610159394749782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46836836306106,0,0,0,0.612965405554075,0.00230528248145889,0,0,0,0.0708955158443607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06701670110397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0.383597779398694,0.210421969610266,0,0,0,0.672716260505445,0,0,0,0.000128438874221981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515451676386698,0,0,0,0.209406545890038,0.463309714615407,0,0,0,0.0786965114964846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822935649808536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.659445722312174,0,0,0,0.0165082817732349,0.730434744297366,0,0,0,0.00311777392895474,0,0,0,0,0,0,0,0,0,0,0,0,0.553464932220065,0.0216012602626373,0,0,0,0.744396536825899,0.00254648924470091,0,0,0,0.0874973037584266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101692887034395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0.234070729812752,0,0,0,0.521452053749933,0.147603222182497,0,0,0,0.66905527593243,0,0,0,0.00241771254788592,0,0,0,0,0,0,0,0,0.47055917217339,0,0,0,0.146281191816908,0.522774084115522,0,0,0,0.333866622783421,0.101117923336257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124145463214668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0.21808319143119,0,0,0,0.218535635490588,0.398244380369759,0,0,0,0.612375674329502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431762041331535,0,0,0,0.394394268529965,0.222385747330383,0,0,0,0.398696824429157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106824487900461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0.205431909381478,0,0,0,0.576703537099753,0,0,0,0.566929812078466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401090093741668,0,0,0,0.576703537099754,0,0,0,0.286558754739941,0.0847128729783349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093472875164119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0.195465728925875,0,0,0,0.551768664482821,0,0,0,0.541202103463931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380364896832861,0,0,0,0.551768664482821,0,0,0,0.356302935556946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852273635746774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371643430754004,0,0,0,0.544230698618809,0,0,0,0.350990319015815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822935649808536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328438050858408,0,0,0,0.530944139808859,0,0,0,0.530944139808859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11225865083007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0.442441445276359,0,0,0,0.536491383001004,0,0,0,0.523382456276299,0,0,0,0,0,0,0,0,0,0,0,0.33528258082701,0,0,0,0.536491383001004,0,0,0,0.536491383001004,0,0,0,0.0940499377246449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114314878699298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0.454233914268037,0,0,0,0.554395806976682,0,0,0,0.54927600776379,0,0,0,0,0,0,0,0,0,0,0.3489522223465,0,0,0,0.554395806976682,0,0,0,0.551460297866152,0.00293550911053075,0,0,0,0.100161892708645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121875179145158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
